classification_prompt,genre
"Tell me about the movie Little White Lies released in 2010. It is directed by Guillaume Canet and stars François Cluzet, duration of movie is 154.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Charlie St. Cloud released in 2010. It is directed by Burr Steers and stars Zac Efron, duration of movie is 99.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Snabba Cash released in 2010. It is directed by Daniel Espinosa and stars Joel Kinnaman, duration of movie is 124.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Stake Land released in 2010. It is directed by Jim Mickle and stars Connor Paolo, duration of movie is 98.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Vanishing on 7th Street released in 2010. It is directed by Brad Anderson and stars Hayden Christensen, duration of movie is 92.0 minutes. What is Genre of this movie?",Horror
"Tell me about the movie Barney's Version released in 2010. It is directed by Richard J. Lewis and stars Paul Giamatti, duration of movie is 134.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie You Will Meet a Tall Dark Stranger released in 2010. It is directed by Woody Allen and stars Anthony Hopkins, duration of movie is 98.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie The Conspirator released in 2010. It is directed by Robert Redford and stars Robin Wright, duration of movie is 122.0 minutes. What is Genre of this movie?",Crime
"Tell me about the movie Furry Vengeance released in 2010. It is directed by Roger Kumble and stars Brendan Fraser, duration of movie is 92.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie The Tempest released in 2010. It is directed by Julie Taymor and stars Helen Mirren, duration of movie is 110.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Henry's Crime released in 2010. It is directed by Malcolm Venville and stars Keanu Reeves, duration of movie is 108.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Extraordinary Measures released in 2010. It is directed by Tom Vaughan and stars Brendan Fraser, duration of movie is 106.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Yogi Bear released in 2010. It is directed by Eric Brevig and stars Dan Aykroyd, duration of movie is 80.0 minutes. What is Genre of this movie?",Animation
"Tell me about the movie My Soul to Take released in 2010. It is directed by Wes Craven and stars Max Thieriot, duration of movie is 107.0 minutes. What is Genre of this movie?",Horror
"Tell me about the movie Elle s'appelait Sarah released in 2010. It is directed by Gilles Paquet-Brenner and stars Kristin Scott Thomas, duration of movie is 111.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie The Warrior's Way released in 2010. It is directed by Sngmoo Lee and stars Jang Dong-Gun, duration of movie is 100.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Hatchet II released in 2010. It is directed by Adam Green and stars Danielle Harris, duration of movie is 85.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie The Trip released in 2010. It is directed by Michael Winterbottom and stars Steve Coogan, duration of movie is 112.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Hesher released in 2010. It is directed by Spencer Susser and stars Joseph Gordon-Levitt, duration of movie is 106.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie For Colored Girls released in 2010. It is directed by Tyler Perry and stars Janet Jackson, duration of movie is 133.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie The Perfect Host released in 2010. It is directed by Nick Tomnay and stars David Hyde Pierce, duration of movie is 93.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Love Ranch released in 2010. It is directed by Taylor Hackford and stars Helen Mirren, duration of movie is 117.0 minutes. What is Genre of this movie?",Biography
"Tell me about the movie Love Crime released in 2010. It is directed by Alain Corneau and stars Ludivine Sagnier, duration of movie is 106.0 minutes. What is Genre of this movie?",Crime
"Tell me about the movie Passion Play released in 2010. It is directed by Mitch Glazer and stars Mickey Rourke, duration of movie is 94.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Kaboom released in 2010. It is directed by Gregg Araki and stars Thomas Dekker, duration of movie is 86.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Everything Must Go released in 2010. It is directed by Dan Rush and stars Will Ferrell, duration of movie is 97.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Captain America: the First Avenger released in 2011. It is directed by Joe Johnston and stars Chris Evans, duration of movie is 124.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Thor released in 2011. It is directed by Kenneth Branagh and stars Chris Hemsworth, duration of movie is 115.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Harry Potter and the Deathly Hallows: Part 2 released in 2011. It is directed by David Yates and stars Daniel Radcliffe, duration of movie is 130.0 minutes. What is Genre of this movie?",Adventure
"Tell me about the movie Take Shelter released in 2011. It is directed by Jeff Nichols and stars Michael Shannon, duration of movie is 120.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Bridesmaids released in 2011. It is directed by Paul Feig and stars Kristen Wiig, duration of movie is 125.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Fast Five released in 2011. It is directed by Justin Lin and stars Vin Diesel, duration of movie is 130.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Midnight in Paris released in 2011. It is directed by Woody Allen and stars Owen Wilson, duration of movie is 94.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Moneyball released in 2011. It is directed by Bennett Miller and stars Brad Pitt, duration of movie is 133.0 minutes. What is Genre of this movie?",Biography
"Tell me about the movie The Girl with the Dragon Tattoo released in 2011. It is directed by David Fincher and stars Daniel Craig, duration of movie is 158.0 minutes. What is Genre of this movie?",Crime
"Tell me about the movie Just Go with It released in 2011. It is directed by Dennis Dugan and stars Adam Sandler, duration of movie is 117.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie The Intouchables released in 2011. It is directed by Olivier Nakache and stars François Cluzet, duration of movie is 112.0 minutes. What is Genre of this movie?",Biography
"Tell me about the movie Drive released in 2011. It is directed by Nicolas Winding Refn and stars Ryan Gosling, duration of movie is 100.0 minutes. What is Genre of this movie?",Crime
"Tell me about the movie Green Lantern released in 2011. It is directed by Martin Campbell and stars Ryan Reynolds, duration of movie is 114.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie The Cabin in the Woods released in 2011. It is directed by Drew Goddard and stars Kristen Connolly, duration of movie is 95.0 minutes. What is Genre of this movie?",Horror
"Tell me about the movie The Help released in 2011. It is directed by Tate Taylor and stars Emma Stone, duration of movie is 146.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Crazy, Stupid, Love. released in 2011. It is directed by Glenn Ficarra and stars Steve Carell, duration of movie is 118.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie No Strings Attached released in 2011. It is directed by Ivan Reitman and stars Natalie Portman, duration of movie is 108.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Pirates of the Caribbean: on Stranger Tides released in 2011. It is directed by Rob Marshall and stars Johnny Depp, duration of movie is 136.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Sucker Punch released in 2011. It is directed by Zack Snyder and stars Emily Browning, duration of movie is 110.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Warrior released in 2011. It is directed by Gavin O'Connor and stars Tom Hardy, duration of movie is 140.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Kung Fu Panda 2 released in 2011. It is directed by Jennifer Yuh Nelson and stars Jack Black, duration of movie is 90.0 minutes. What is Genre of this movie?",Animation
"Tell me about the movie Friends with Benefits released in 2011. It is directed by Will Gluck and stars Mila Kunis, duration of movie is 109.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie Immortals released in 2011. It is directed by Tarsem Singh and stars Henry Cavill, duration of movie is 110.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie X-Men: First Class released in 2011. It is directed by Matthew Vaughn and stars James McAvoy, duration of movie is 131.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie Contagion released in 2011. It is directed by Steven Soderbergh and stars Matt Damon, duration of movie is 106.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Bad Teacher released in 2011. It is directed by Jake Kasdan and stars Cameron Diaz, duration of movie is 92.0 minutes. What is Genre of this movie?",Comedy
"Tell me about the movie In Time released in 2011. It is directed by Andrew Niccol and stars Justin Timberlake, duration of movie is 109.0 minutes. What is Genre of this movie?",Action
"Tell me about the movie One Day released in 2011. It is directed by Lone Scherfig and stars Anne Hathaway, duration of movie is 107.0 minutes. What is Genre of this movie?",Drama
"Tell me about the movie Scream 4 released in 2011. It is directed by Wes Craven and stars Neve Campbell, duration of movie is 111.0 minutes. What is Genre of this movie?",Horror
"Tell me about the movie Shame released in 2011. It is directed by Steve McQueen and stars Michael Fassbender, duration of movie is 101.0 minutes. What is Genre of this movie?",Drama
